,wage
7641,0.08335022896009801
7642,0.2530620430548414
7643,0.6187033497768581
7644,0.35266922021705766
7645,0.011943469700046496
7646,0.5306723386629958
7647,0.001735982174617443
7648,0.0012333385261080493
7649,0.0955413959911228
7650,0.7963152927100497
7651,0.05368225554170578
7652,0.4688183215032602
7653,0.006637888218918989
7654,0.7154258932104828
7655,0.4076461264218664
7656,0.1424881465455617
7657,0.6460774611741135
7658,0.04971866600673449
7659,0.47547793746515876
7660,0.003190368822476841
7661,0.007551007730022636
7662,0.010511687983172611
7663,0.03774924175328774
7664,0.021233492350944752
7665,0.06178852866157926
7666,6.348558973232975e-05
7667,0.04328204441576734
7668,0.5235230329778048
7669,0.10471926685977391
7670,0.010663627721779062
7671,0.3214052920782163
7672,0.011049240769210598
7673,0.0012212725398848456
7674,0.02742655093595308
7675,0.00402237002561977
7676,0.3198190506121544
7677,0.10298087485099151
7678,0.0360962071195138
7679,0.3450922315061458
7680,0.1426658979486492
7681,0.4268786386186865
7682,0.7371130303699556
7683,0.002501717540663489
7684,0.18058212511055427
7685,0.010908832484370775
7686,0.4322031519159545
7687,7.706962845488609e-05
7688,0.3636703293083867
7689,0.30239331037382944
7690,0.2977440353897412
7691,0.30112672294851456
7692,0.001418833888033765
7693,0.007924514874269319
7694,0.02587417395318233
7695,0.012373846458720611
7696,0.11034125484313766
7697,0.003546132977802398
7698,0.12073165032086361
7699,0.006039130822771932
7700,0.09030305566530153
7701,0.0015250185955730765
7702,0.08363789026965232
7703,0.7898172723739456
7704,0.09508163011353256
7705,0.1771120927105181
7706,0.0026501079496603695
7707,0.06056639267008073
7708,0.10665638992802377
7709,0.0031481727297358693
7710,0.05717720318779146
7711,0.796351117058287
7712,0.08788192257478007
7713,0.3445976712579611
7714,0.09087284051581233
7715,0.002334011406128759
7716,0.05668275041420931
7717,0.3188948978501435
7718,0.06377590134286616
7719,0.4246917989552064
7720,0.007269492847232159
7721,0.2694918267773326
7722,0.43329677313987947
7723,0.6048134719281055
7724,0.1362318727599383
7725,0.5062077620090626
7726,0.11740646694819327
7727,0.6137274642827937
7728,0.33040044514360667
7729,0.6516513388214986
7730,0.8557997159058616
7731,0.14211225488687315
7732,0.3240943463808276
7733,0.0353961098336955
7734,0.19391562984433608
7735,0.0017253475362506954
7736,0.0011126338645477873
7737,0.01773528932603401
7738,0.5268620205507472
7739,0.04553025363803724
7740,0.03236926724616808
7741,0.5339318479111242
7742,0.014525521472536777
7743,0.0012333385261080493
7744,0.006554702138249591
7745,0.031434397268206626
7746,0.3855730990871795
7747,0.14973161988110825
7748,0.417355298772785
7749,0.7756085381834739
7750,0.30677967629224157
7751,0.168181472928543
7752,0.17532006947456313
7753,0.04328204441576734
7754,0.1312018959118508
7755,0.6985661435798277
7756,0.002170747064733866
7757,0.016317210601046746
7758,0.23607891064605308
7759,0.2740581680273633
7760,0.26955503911510464
7761,0.047526021677125954
7762,0.009789103095745324
7763,0.7291099523611447
7764,0.5529770818280678
7765,0.23757004573637833
7766,0.06467121034093708
7767,0.06574929080176532
7768,0.0006278866958092658
7769,0.1219842243277973
7770,0.09345765944607669
7771,0.1374607068251714
7772,0.0024095599605961763
7773,0.0026514893464709022
7774,0.31335607384458447
7775,0.13224176095262807
7776,0.018672142867657945
7777,0.09374803134362822
7778,0.0020206920724177685
7779,0.0008188647013976038
7780,0.11196565365217814
7781,0.006742786704068841
7782,0.07813021302567126
7783,0.10965758319259875
7784,0.022107075262880846
7785,0.08164599986240619
7786,0.014803449838016097
7787,0.03957393691427871
7788,0.1436189708636828
7789,0.014298831558425448
7790,0.8751369828042719
7791,0.1136985679778748
7792,0.11236784640763171
7793,0.26734483958969046
7794,0.02237307605917549
7795,0.08134914510936259
7796,0.37615213606137704
7797,0.009635143948931373
7798,0.02334845476295312
7799,0.1641677239032284
7800,0.00046352320680838284
7801,0.0003623970764557202
7802,0.1287159051575584
7803,0.49245080975661615
7804,0.8560819380204016
7805,0.8877664942683258
7806,0.7107400948098507
7807,0.014801821032356667
7808,0.3596535373282173
7809,0.40472459915551195
7810,0.006261920349600461
7811,0.050527068004629486
7812,0.9037782671140643
7813,0.30703904779967406
7814,0.018409554333030764
7815,0.027060243468995656
7816,0.031221838929054134
7817,0.021366139892629213
7818,0.047643719297254576
7819,0.37650140620099337
7820,0.010070571119665228
7821,0.3580628540918975
7822,0.20283056385999476
7823,0.6374198211667359
7824,0.08705274112031816
7825,0.03681921952169915
7826,0.0934332373137339
7827,0.13171835913342717
7828,0.9484026200118416
7829,0.06021610415049234
7830,0.2123592712780684
7831,0.14347697327843256
7832,0.020670039297439616
7833,0.08482557093737965
7834,0.2357104692170747
7835,0.15761859125280797
7836,0.07710509506995122
7837,0.2878283538533492
7838,0.16501316556517073
7839,0.579626641774662
7840,0.0522234953049637
7841,0.07490386340458399
7842,0.011852396471041408
7843,0.39103124425426244
7844,0.00025823514180836
7845,7.706962845488609e-05
7846,0.17554152214420637
7847,0.24719181479942978
7848,0.02171521553206092
7849,0.35793538009139864
7850,0.01798580598013397
7851,0.06773889614621836
7852,0.36686590221742027
7853,0.5629600595634705
7854,0.9875908215746982
7855,0.5051015629512184
7856,0.0029866880850078987
7857,0.8105319549855389
7858,0.00023583978103489038
7859,0.2850110663813495
7860,0.020721063982402074
7861,0.3273107835142172
7862,0.3260477950483882
7863,0.20623158873517577
7864,0.20187851532898435
7865,0.28246066359872046
7866,0.4032813966208093
7867,0.005900308436430239
7868,0.20761733656367756
7869,0.22218334454583194
7870,0.14615750405860453
7871,0.0017699541816836204
7872,0.0024463198737982093
7873,0.00012717598490621302
7874,0.342234433679608
7875,0.5031659524512596
7876,0.004911387103644832
7877,0.00037154698370154323
7878,0.02820822740699556
7879,0.436175745936067
7880,0.03097549762485729
7881,0.9687658148424856
7882,0.12085665718966905
7883,0.2541756319482656
7884,0.0011604584227961371
7885,0.03494716213169793
7886,0.0036326537281712473
7887,0.005645369168036344
7888,0.3614762171039869
7889,0.23710556762424687
7890,0.02907977778300511
7891,0.8186585872318961
7892,0.08746789232995182
7893,0.7874343713518666
7894,0.01659261197649357
7895,0.0213242955408621
7896,0.06487395642442323
7897,0.3396169115586421
7898,0.2459357144565705
7899,0.0004568919139123967
7900,0.021649525892808212
7901,0.4645487346585706
7902,0.011943469700046496
7903,0.7035301962287481
7904,0.7618801175996841
7905,0.020499323525870486
7906,0.00417324387152738
7907,0.16563443204721676
7908,0.6772036514730017
7909,0.12009427612632784
7910,0.867235060769619
7911,0.4213962448130717
7912,0.026168728894359672
7913,0.2184171707108536
7914,0.8985665934418774
7915,0.2530834299133366
7916,0.02337873562053268
7917,0.0500896483026148
7918,0.1585525233423295
7919,0.06409526159638781
7920,0.030661271660952342
7921,0.37041403375988696
7922,0.0018498241087341735
7923,0.018454621199910853
7924,0.003958117719453308
7925,0.010168633624387668
7926,0.004680994966786384
7927,0.033230307805176176
7928,0.34872943873806855
7929,0.6291514178058321
7930,0.4341916180943107
7931,0.0248248478191225
7932,0.31959512261721235
7933,0.7181643607490513
7934,0.0013097057772208768
7935,0.20058419629653884
7936,0.05590988585402406
7937,0.08976122794500858
7938,0.005358292286076908
7939,0.0048054634507282284
7940,0.1281970252019559
7941,0.005683274591379523
7942,0.30640424550662076
7943,0.009882074772215373
7944,0.15396395288808
7945,0.10698676574698947
7946,0.2990331779405922
7947,0.004142506812048242
7948,0.31234315145233926
7949,0.18208974794004906
7950,0.27025637012719006
7951,0.0024689965626980967
7952,0.3408872973684426
7953,0.41879211384567805
7954,0.014441629987388538
7955,0.9384623891208783
7956,0.9745400186007659
7957,0.25633635284582157
7958,0.006192452581013995
7959,0.3941725771033426
7960,0.2933886374614121
7961,0.26884999957882255
7962,0.31917159884690416
7963,0.9853885720678309
7964,0.5433972742115611
7965,0.04487629679480019
7966,0.0014205759862460565
7967,0.11200999472412808
7968,0.00758026758537949
7969,0.589451552472751
7970,0.0006830629818228931
7971,0.8982523904102369
7972,0.44602034070967195
7973,0.015428830833967296
7974,0.2518939822896444
7975,0.22693796772109323
7976,0.6431338922361635
7977,0.037066312856725646
7978,0.14187979719544633
7979,0.1417309441238522
7980,0.1760595375455132
7981,0.019794936698960614
7982,0.3188948978501435
7983,0.03011340970526043
7984,0.9294780825184907
7985,0.10564792662499359
7986,0.006742280864078315
7987,0.1534744579812817
7988,0.04203225900680007
7989,0.012576921407904802
7990,0.017772028439472544
7991,0.9725796130286783
7992,0.5337131494376657
7993,0.001983828949884213
7994,0.3015717527656029
7995,0.018638031693620535
7996,0.24636855527473586
7997,0.011286020162502656
7998,0.8775846238918442
7999,0.023559389434048096
8000,0.038813895780188123
8001,0.3185718129938976
8002,0.7791354185496159
8003,0.0021840569674636324
8004,0.013533090276760801
8005,0.0013087712838356688
8006,0.7260106294526951
8007,0.02948625283456777
8008,0.11097145916863232
8009,0.008923220924028336
8010,0.12638380153835435
8011,0.004068085060219428
8012,0.341714419361252
8013,0.15787208198043434
8014,0.12672570243683667
8015,0.35059276425783065
8016,0.12565804995465912
8017,0.11669097603727835
8018,0.02634437599215574
8019,0.7845804278665602
8020,0.03819748142803455
8021,0.1210523744732186
8022,0.9421272591537087
8023,0.05992246885391699
8024,0.018261319148209325
8025,0.026446206498305907
8026,0.10885195922042927
8027,0.006645785243257007
8028,0.003763852585951571
8029,0.6927860491661847
8030,0.5532834083968844
8031,0.6720277428253938
8032,0.1698290185735165
8033,0.16171435985419338
8034,0.09832553687839016
8035,0.25644439888993403
8036,0.3131589953591608
8037,0.10344857346040869
8038,0.3006423262557909
8039,0.6981146217236085
8040,0.016554755052076105
8041,0.0037622963194102743
8042,0.09426492030315463
8043,0.012013838048263911
8044,0.43354706837460877
8045,0.36371571299178096
8046,0.010729340008976495
8047,0.035431360008623236
8048,0.652176914891897
8049,0.9708141821487715
8050,0.6106364773078115
8051,0.6450152633077285
8052,0.16371100076563241
8053,0.26309012185435243
8054,0.1885408826091782
8055,0.0798796382391074
8056,0.6284796112445977
8057,0.43099726899552987
8058,0.0003914211665549978
8059,0.22694327484451576
8060,0.014267463298799021
8061,0.13586860475409293
8062,0.6426349475054346
8063,0.30520718964478344
8064,0.5342804246948089
8065,0.2929185242043135
8066,0.49932281649495175
8067,0.6749507548502826
8068,0.08288819069213943
8069,0.8885188732727635
8070,0.037314425167309366
8071,0.3258706859440887
8072,0.6905960727435972
8073,0.27348111032201644
8074,0.011492692693717003
8075,0.5648402379420503
8076,0.10456912002633485
8077,0.002622979959153475
8078,0.14032864308929952
8079,0.08764870891380314
8080,0.05760080483007277
8081,0.011172313671676908
8082,0.06319867421652516
8083,0.0024095599605961763
8084,0.004911387103644832
8085,0.014978051345548974
8086,0.443090141773047
8087,0.6109323869114386
8088,0.02502955844469007
8089,0.9400636109762864
8090,0.007361854357953351
8091,0.04140710750771443
8092,0.12927824836114724
8093,0.04330297300255439
8094,0.32072603984411235
8095,0.05182216877009698
8096,0.40340402019114424
8097,0.00023583978103489038
8098,0.0025688087064535984
8099,0.052981387151725616
8100,0.013868127142016877
8101,0.2700046494961827
8102,0.0851206816908711
8103,0.02502973564428611
8104,0.0012592442121064195
8105,0.06563808403204409
8106,0.18821030036988043
8107,0.21896833849885608
8108,0.11307464230000337
8109,0.08764427092450942
8110,0.004812903454911152
8111,0.35383383308305794
8112,0.015854003791228047
8113,0.010863713422037496
8114,0.00023583978103489038
8115,0.3461717268312564
8116,0.006645785243257007
8117,0.08106205127778386
8118,0.5973390983730869
8119,0.026720503562818226
8120,0.3773847101257466
8121,0.23341334625092475
8122,0.008330798219458199
8123,0.031755354693078254
8124,0.00029500016722243356
8125,0.06958964845888854
8126,0.09478897987299248
8127,0.0003914211665549978
8128,0.13258592438703348
8129,0.10758640181600791
8130,0.48991084569121174
8131,0.013643784829634275
8132,0.006587979280765943
8133,0.6885248593341975
8134,0.11904745070623493
8135,0.26593917756389746
8136,0.01250976838654304
8137,0.4652082026300185
8138,0.001791599467328147
8139,0.4463666602338791
8140,0.004463272953713893
8141,0.13402770879105563
8142,0.35350328261310593
8143,0.10159542832444556
8144,0.8285269634178173
8145,0.1183238072266607
8146,0.0863138974756665
8147,0.32447645851599705
8148,0.0875713956417495
8149,0.02704766044509226
8150,0.015555201754422144
8151,0.017820934637405247
8152,0.0024095599605961763
8153,0.0015420487782998667
8154,0.0029989050347806814
8155,0.39638800452503986
8156,0.38172973077280115
8157,0.2939924967605653
8158,0.02825384012548144
8159,0.010618035895979193
8160,0.05010316907587644
8161,0.31244125580946247
8162,0.008594117155431371
8163,0.0012333385261080493
8164,0.38426776348583125
8165,0.03437590205875658
8166,0.6469062062165316
8167,0.9592350787459039
8168,0.18967495182471283
8169,0.021043227684188304
8170,0.3209198925958791
8171,0.24759762381965095
8172,0.40010862292661137
8173,0.9767904840816262
8174,0.02537473617140818
8175,0.4413504631475533
8176,0.009108274912516472
8177,0.6678242395613673
8178,0.044221019994739534
8179,0.2879574267533923
8180,0.008203367850916563
8181,0.11945229746036717
8182,0.5657183477729752
8183,0.29605587750457985
8184,0.7346278581524415
8185,0.3027617308865279
8186,0.0022946852382609976
8187,0.7176358713915385
8188,0.35419170207920736
8189,0.004142506812048242
8190,0.3386878959824533
8191,0.15612750117790244
8192,0.003943923003924873
8193,0.011763329012599591
8194,0.1410021841143812
8195,0.31587107037506246
8196,0.12964584704827853
8197,0.3176696325765292
8198,0.0025379103511133515
8199,0.014464983540877961
8200,0.07329302724041244
8201,0.595608596529737
8202,0.024325172466691376
8203,0.007531751429238181
8204,0.017910623662855875
8205,0.04442220244235747
8206,0.1255932794409015
8207,0.009906061157165027
8208,0.28494963277605695
8209,0.5821237321369095
8210,0.09032695577232058
8211,0.23596676992106178
8212,0.00599428625925458
8213,0.039214811985287694
8214,0.8953568340338458
8215,0.972340656610046
8216,0.02284756463363484
8217,0.023828398779125497
8218,0.3236489327523096
8219,0.24873427843181717
8220,0.0702196546013624
8221,0.9771081429518153
8222,0.11359111109301545
8223,0.06337155894266219
8224,0.028102906668254383
8225,0.497913510175027
8226,0.07925952019708656
8227,0.18506991510782125
8228,0.005716491952133443
8229,0.00117032095650348
8230,0.45165614054361586
8231,0.10063215089526646
8232,0.17329903097334146
8233,0.9875908215746982
8234,0.03742743249920504
8235,0.00396127508601497
8236,0.9778280669488623
8237,0.36652328744829016
8238,0.2761208633229784
8239,0.1372867208097115
8240,0.0005563439003458077
8241,0.014546130080835834
8242,0.014464707726196095
8243,0.02648322073784023
8244,0.9875908215746982
8245,0.2095074189713567
8246,0.1128161469927371
8247,0.13000958262981294
8248,0.11546783834296256
8249,0.10358880178756154
8250,0.0018056443132450988
8251,0.024824723198376385
8252,0.789163324538516
8253,0.2051900710027926
8254,0.3825690599182154
8255,0.39626648722107366
8256,0.9100838206825059
8257,0.000455988682720431
8258,0.3636418759742955
8259,0.23729656334050991
8260,0.20616231591789128
8261,0.020976681477474026
8262,0.0023684417908477868
8263,0.1219001696062271
8264,0.36043746562739903
8265,0.6082890353053048
8266,0.10612023538008006
8267,0.7455141839304621
8268,0.34877431011755183
8269,0.826940086250843
8270,0.0015527854745494044
8271,0.00344384054555533
8272,0.3263387503479336
8273,0.1270661585141981
8274,0.011919192416914672
8275,0.003237865976967506
8276,0.7919197826448234
8277,0.37551055532008415
8278,7.706962845488609e-05
8279,0.004129579030362383
8280,0.14417951115361033
8281,0.005595266048038759
8282,0.02305306858119002
8283,0.4617887879418456
8284,0.25325813024396715
8285,0.31853821330283755
8286,0.33562995457611944
8287,0.1308389862764862
8288,0.24736564880398476
8289,0.194397874275455
8290,0.004127285588103006
8291,0.43300717044417314
8292,0.29175063664363177
8293,0.31485485258135687
8294,0.3260477950483882
8295,0.01872609237434668
8296,0.2551151839271393
8297,0.3797898941704816
8298,0.07435933351069085
8299,0.7200165060248696
8300,0.16673621896910212
8301,0.24987609369337274
8302,0.022755003748348827
8303,0.01530227390019642
8304,0.3315069112121581
8305,0.838459280440984
8306,0.24510229717555906
8307,0.0737357936029785
8308,0.018347013908381157
8309,0.18213605591158968
8310,0.052926356477352984
8311,0.7707625252760979
8312,0.03911789139203934
8313,0.11785464968898215
8314,0.09920320431774227
8315,0.07057648159206571
8316,0.8008169940932047
8317,0.21700930189596415
8318,0.007140537441643127
8319,0.47698826863941324
8320,0.01720414653179122
8321,0.6697435842939788
8322,0.006407772058731892
8323,0.1842183013860953
8324,0.0956351043336348
8325,0.017248843201001847
8326,0.13735121278668802
8327,0.678518299448512
8328,0.004766185297874668
8329,0.6856045753855309
8330,0.06595812956664354
8331,0.9889130928980289
8332,0.18884046369051116
8333,0.6478531759135013
8334,0.2640058971062099
8335,0.0039929355700826
8336,0.01841319431993205
8337,0.013486382466675394
8338,0.37324501969237295
8339,0.4761568368886137
8340,0.015146036546342903
8341,0.007417770272602996
8342,0.9370965253643724
8343,0.43578918593682764
8344,0.21499887782291027
8345,0.3334299186322471
8346,0.1692819964486226
8347,0.15032506437504523
8348,0.9000093934846545
8349,0.5250478778105498
8350,0.014566093254070376
8351,0.25181317586757956
8352,0.008916975790441347
8353,0.36508125092361426
8354,0.3476592869553869
8355,0.003997796343777112
8356,0.0024498782987216593
8357,0.7935013676406489
8358,0.40776302083516053
8359,0.19455709266815807
8360,0.3726924341114278
8361,0.0008188647013976038
8362,0.2375991056172681
8363,0.0004693220888073311
8364,0.25874411363410493
8365,0.32492187214451507
8366,0.8742511493596491
8367,0.33358223099385137
8368,0.9483216988462492
8369,0.4287286910441992
8370,0.21386140506603424
8371,0.047871900393273374
8372,0.37590366528013786
8373,0.5911676491740533
8374,0.19461021942712325
8375,0.012875767786009578
8376,0.48373644173877517
8377,0.10312808867397101
8378,0.055527215303496386
8379,0.04234957595104695
8380,0.0016556491233364467
8381,0.3334235136435628
8382,0.005972070003548085
8383,0.2507456917850687
8384,0.00454687825976108
8385,0.0018498241087341735
8386,0.05211742505221676
8387,0.2218006094836081
8388,0.20616231591789128
8389,7.706962845488609e-05
8390,0.24436475810093722
8391,0.03352821275223742
8392,0.17897973427348837
8393,0.006340974368668028
8394,0.4611382532488287
8395,0.5982853983139106
8396,0.06247325277945902
8397,0.3152675463474811
8398,0.4576316891185975
8399,0.4228363423832003
8400,0.7909244415441088
8401,0.0007304412214456271
8402,0.06372348417674925
8403,0.04793696632474917
8404,0.13334825793883942
8405,0.007144011969066225
8406,0.0004811980307369495
8407,0.3027617308865279
8408,0.3104809218447927
8409,0.6772708599732088
8410,0.24032479687849917
8411,0.7390333623971174
8412,0.7747673715188718
8413,0.38720603228119943
8414,0.008253191951631555
8415,0.3236425219512188
8416,0.2803698141938783
8417,0.00023583978103489038
8418,0.09631710940820681
8419,0.10809706995698232
8420,0.33662897153083227
8421,0.10494930586959349
8422,0.0008188647013976038
8423,0.16276579061774454
8424,0.9800735363179542
8425,0.005653888999446514
8426,0.4033268267450209
8427,0.3269474220127431
8428,0.3975444812094372
8429,0.7262624147851828
8430,0.13346604172782559
8431,0.03923024491392152
8432,0.022451763571082514
8433,0.6470719381682837
8434,0.44303458253604316
8435,0.7883702032072766
8436,0.6502021564513074
8437,0.011580136603430031
8438,0.495354311587378
8439,0.9321852616226153
8440,0.08056348436487132
8441,0.735903598172543
8442,0.002882034527811121
8443,0.17610251555813353
8444,0.08880015618408599
8445,0.17682213489040383
8446,0.0011231394199598928
8447,0.005047251238041311
8448,0.740899864642796
8449,0.72616964585403
8450,0.060922401969980715
8451,0.33900625556540365
8452,0.32072603984411235
8453,0.005356274612952133
8454,0.07904276103624854
8455,0.005058014669627237
8456,0.05787060604460958
8457,0.17538826686762934
8458,0.05248512329110452
8459,0.3188948978501435
8460,0.051535074887019916
8461,0.21121866841022766
8462,0.01381412714709763
8463,0.45254540694959194
8464,0.20841121754678535
8465,0.013256873951278114
8466,0.28668576466500334
8467,0.3071659748011973
8468,0.012700350256409866
8469,0.003841375126013439
8470,0.03406179843945315
8471,0.0024285657902354462
8472,0.00023583978103489038
8473,0.20223894759570057
8474,0.11337243640606791
8475,0.030316071149880514
8476,0.0009574838267612079
8477,0.007282142601202682
8478,0.00904268980283323
8479,0.5120087352800599
8480,0.08638669586276727
8481,0.01399493619219191
8482,0.1502790460055431
8483,0.317598571930822
8484,0.013653625402089071
8485,0.014784048641136896
8486,0.12999244611617625
8487,0.10070570226718725
8488,0.5832490459961508
8489,0.5635856817632113
8490,0.03549846174536176
8491,0.01447457078254605
8492,0.15612795969720852
8493,0.004117944027492149
8494,0.024171160184577004
8495,0.010051377559000036
8496,0.1618842434350534
8497,0.1645256202700687
8498,0.06774985866971944
8499,0.8110874437507629
8500,0.005731977244491712
8501,0.4352402826697371
8502,0.29745833886777096
8503,0.47536026941926735
8504,0.7312662057124157
8505,0.14585320082012504
8506,0.0687473587757148
8507,0.8576034470603643
8508,0.1651527031500311
8509,0.049984006523902225
8510,0.7439849217747276
8511,0.24677759518571768
8512,0.8047391569420799
8513,0.36758627091204943
8514,0.758311843878586
8515,0.6996140239051442
8516,0.8250348935554074
8517,0.024224256277175484
8518,0.6958441323097606
8519,0.6371123974522047
8520,0.31907269496198415
8521,0.002730717625390171
8522,0.006117394672099452
8523,0.755122081642245
8524,0.10855452751096288
8525,0.11398992389897931
8526,0.9288562813333657
8527,0.27147670397367696
8528,0.23377911412417043
8529,0.004762496868305402
8530,0.08122975669968285
8531,0.24261441443820556
8532,0.8035781003619437
8533,0.022591399643746287
8534,0.004818877599219684
8535,0.011251364309829336
8536,0.1140099740676252
8537,0.16383843590370661
8538,0.4271887447496423
8539,0.0017015403036679136
8540,0.1175052051799518
8541,0.17667423128222068
8542,0.010798260032221015
8543,0.00480376616789265
8544,0.008603127948413261
8545,0.05992272883604623
8546,0.04745200544108304
8547,0.05932956565929545
8548,0.01483468966641088
8549,0.35850637712242794
8550,0.9398208089240458
8551,0.002117322114701435
8552,0.11428345364641863
8553,0.14329725843892308
8554,0.3853859456170383
8555,0.03582172287587528
8556,0.3575523008781347
8557,0.015010334910782998
8558,0.25874411363410493
8559,0.0996878005945905
8560,0.38992716468844874
8561,0.2443281391216033
8562,0.3639949970455989
8563,0.02324568662987775
8564,0.45380373112306815
8565,0.34899105249543894
8566,0.029654126065403432
8567,0.01255333549589066
8568,0.004285114961293621
8569,0.08312321590959428
8570,0.008437104435567003
8571,0.6493906486239559
8572,0.9788793318363062
8573,0.6289683511228962
8574,0.0376250765244155
8575,0.4636416467638321
8576,0.0459810576683942
8577,0.006820814681517531
8578,0.3729324742231182
8579,0.015122065402113865
8580,0.16366908446630243
8581,0.031964186388470504
8582,0.06018764063787678
8583,0.7441924412790298
8584,0.4309087144893715
8585,0.1363444092720283
8586,0.014314059810275453
8587,0.003769332356562948
8588,0.24879334967642597
8589,0.2623992332770545
8590,0.01273177908548548
8591,0.5142919373060076
8592,0.013382238698146337
8593,0.01232608779027082
8594,0.22430435616695307
8595,0.23529011230062374
8596,0.9250039656517524
8597,0.40860835197503725
8598,0.4032520598738293
8599,0.3698413026519024
8600,0.19613263941447578
8601,0.19620592451719768
8602,0.1322317759067638
8603,0.7116710756986031
8604,0.35119303830053306
8605,0.08942871393307092
8606,0.027981524414642744
8607,0.0014287425841804104
8608,0.2716386215992992
8609,0.013291446758224383
8610,0.6428214920921791
8611,0.004127285588103006
8612,0.3397545566893128
8613,0.007142045195997372
8614,0.969991275958778
8615,0.08483267703304441
8616,0.8558516687672935
8617,0.4187763849802593
8618,0.20013356303192492
8619,0.00710122300118258
8620,0.14434005922673473
8621,0.2825529839074764
8622,0.014060397844884342
8623,0.00023583978103489038
8624,0.3366480136254969
8625,0.12410152221176485
8626,0.0018021458862263532
8627,0.032802816612580395
8628,0.010071748136909225
8629,0.06607509979029953
8630,0.712017613120881
8631,0.6463365309420476
8632,0.4528466620716251
8633,0.6076418973267455
8634,0.20973045724064523
8635,0.011916737792021476
8636,0.049358675778664256
8637,0.0002853578282112945
8638,0.3482056714759666
8639,0.006198389186807498
8640,0.09357085416225254
8641,0.3353897315726024
8642,0.6463365309420476
8643,0.014730176370398591
8644,0.007809762481050348
8645,0.20755524908950193
8646,0.18468593745599154
8647,0.003928692267719621
8648,0.009194190736234925
8649,0.5055218830201904
8650,0.4490945624941219
8651,0.25874411363410493
8652,0.04405016129995663
8653,0.7611931039086243
8654,0.9702504869847755
8655,0.009133591986620615
8656,0.06147746119242023
8657,0.013397772533174708
8658,0.20561933671436233
8659,0.032679348922049434
8660,0.3475996146009229
8661,0.023203143765763854
8662,0.009456561273182269
8663,0.5327245821635795
8664,0.004581945961592089
8665,0.15993505648616602
8666,0.973690057266728
8667,0.060399902830021356
8668,0.8404052360732184
8669,0.29447636522775555
8670,0.017859351476265467
8671,0.0855238074723208
8672,0.05894471939067323
8673,0.2055812603896511
8674,0.47704415576578985
8675,0.7792918620589669
8676,0.7161008338589167
8677,0.15094710273816686
8678,0.22727359915876919
8679,0.4994235554615781
8680,0.6879470393317116
8681,0.017636312121009808
8682,0.1633607564731915
8683,0.09268165398019465
8684,0.0014759238766075277
8685,0.3196502885771738
8686,0.7544875272001432
8687,0.3427678056957715
8688,0.033134016465730824
8689,0.29755419120553883
8690,0.000813674705887221
8691,0.18459611405567708
8692,0.37170578757855666
8693,0.05108860730373839
8694,0.03440034622597228
8695,0.19419638811292164
8696,0.005047251238041311
8697,0.064763683706752
8698,0.08957191343379173
8699,0.42919588861666014
8700,0.21157379200761348
8701,0.004688239649997367
8702,0.018229918384891252
8703,0.06808368066659636
8704,0.38219150253289386
8705,0.8884289999545054
8706,0.4225060915394738
8707,0.02861535924391929
8708,0.03097549762485729
8709,0.38323052442944194
8710,0.006645785243257007
8711,0.83369059120044
8712,0.32578263583794725
8713,0.2204627526227746
8714,0.027193407588344064
8715,0.5100516973259888
8716,0.7751285849361462
8717,0.15607333317109923
8718,0.23913141544738165
8719,0.32184367743979353
8720,0.4552561835093449
8721,0.10729161116438142
8722,0.017058406762379023
8723,0.14129369185314297
8724,0.01783869184439088
8725,0.17538826686762934
8726,0.06308419452539193
8727,0.011388105087035657
8728,0.00973254047073983
8729,0.1219842455431237
8730,0.011732507494155085
8731,0.4243299831737501
8732,0.0058599250538413266
8733,0.2350187818119296
8734,0.7747673715188718
8735,0.07031987427864322
8736,0.389040333952495
8737,0.061802894427296064
8738,0.7228857566908473
8739,0.15912975303147256
8740,0.9389722057170559
8741,0.02163087808243506
8742,0.6421437001111361
8743,0.025713782354286226
8744,0.12386852191636534
8745,0.0024463198737982093
8746,0.9681592638158817
8747,0.06548323043773599
8748,0.0071103623200104
8749,0.24718134384748508
8750,0.11999412037245581
8751,0.03292313672868464
8752,0.0191558719293858
8753,0.002570380620719057
8754,0.003392562237370709
8755,0.9901575318930549
8756,0.1003194431244591
8757,0.7417183645923714
8758,0.09380460580112321
8759,0.7722050677638937
8760,0.021319607642230756
8761,0.43720867600425756
8762,0.06499496096144868
8763,0.024653299259474626
8764,0.026753868799639535
8765,0.02135428346699739
8766,0.022052364890125156
8767,0.18030791480163302
8768,0.27418333118115623
8769,0.18411261169658202
8770,0.0058401833763051785
8771,0.027719633700621686
8772,0.001162143717853264
8773,0.23961600358374663
8774,0.3557970866865912
8775,0.03590217395647505
8776,0.6236948949545381
8777,0.9542470852367724
8778,0.056647361672278684
8779,0.12415483093145435
8780,0.374001833845365
8781,0.4951596012066179
8782,0.8655029130427101
8783,0.3301031804227313
8784,0.08028050250555192
8785,0.0012592442121064195
8786,0.007662861532179909
8787,0.38407441534655096
8788,0.9415529583881691
8789,0.05908870928179974
8790,0.08621696430767337
8791,0.23269629318651408
8792,0.011347095374525478
8793,0.7894642378046781
8794,0.06881501027806818
8795,0.17275652816924772
8796,0.2760066314076613
8797,0.00029500016722243356
8798,0.014797481542793813
8799,0.2561568259498617
8800,0.5816559905602804
8801,0.7687205572185538
8802,0.16592508112967114
